user_id,age,tenure_months,archetype,monthly_logins,supercoins_earned,supercoins_redeemed,redemption_category,engagement_score_before,engagement_score_after
358,39,42,Deal Hunter,20,407.1,295.7,Discount Vouchers,17.03,20.82
359,46,18,Deal Hunter,24,208.8,188.9,Streaming,15.98,20.58
360,20,40,Deal Hunter,18,332.0,134.6,Groceries,13.67,17.64
361,29,33,Convenience Seeker,33,315.7,194.6,Electronics,21.6,27.69
362,43,12,Deal Hunter,17,380.8,330.3,Groceries,15.61,18.72
363,33,8,Deal Hunter,27,370.0,231.5,Discount Vouchers,19.52,23.54
364,54,24,Tech Enthusiast,24,430.4,342.6,Streaming,19.73,22.81
365,39,16,Convenience Seeker,24,267.7,208.9,Discount Vouchers,16.77,19.96
366,46,4,Wellness Focused,17,234.5,120.3,Groceries,12.05,12.99
367,31,38,Convenience Seeker,22,280.4,181.5,Streaming,15.62,18.56
368,45,44,Wellness Focused,16,202.4,144.0,Streaming,11.46,12.58
369,22,27,Deal Hunter,16,322.1,255.6,Discount Vouchers,13.78,17.36
370,47,9,Tech Enthusiast,12,386.9,329.8,Discount Vouchers,13.17,14.17
371,22,47,Deal Hunter,16,239.0,195.5,Groceries,12.34,15.45
372,29,16,Wellness Focused,7,109.4,45.4,Groceries,5.05,5.53
373,33,12,Deal Hunter,14,297.0,228.4,Electronics,12.25,14.9
374,43,31,Wellness Focused,13,172.8,116.4,Groceries,9.39,10.72
375,43,24,Convenience Seeker,16,201.9,144.5,Discount Vouchers,11.46,13.6
376,38,14,Convenience Seeker,17,197.5,119.5,Discount Vouchers,11.67,13.88
377,53,45,Deal Hunter,17,298.1,236.3,Electronics,13.84,17.05
378,50,25,Wellness Focused,13,234.1,180.4,Fitness,10.65,12.21
379,47,34,Tech Enthusiast,18,282.8,203.2,Streaming,13.86,15.71
380,54,3,Tech Enthusiast,25,353.7,309.1,Streaming,19.13,21.58
381,40,24,Deal Hunter,19,329.7,150.4,Discount Vouchers,14.3,18.11
382,27,42,Convenience Seeker,20,337.2,190.7,Streaming,15.28,17.31
383,22,9,Tech Enthusiast,11,539.6,362.8,Electronics,14.52,16.5
384,53,26,Convenience Seeker,24,239.5,222.0,Food Delivery,16.61,20.04
385,51,20,Wellness Focused,13,158.6,69.7,Groceries,8.78,9.88
386,48,40,Tech Enthusiast,13,401.7,235.2,Electronics,12.87,14.66
387,27,10,Tech Enthusiast,16,423.6,385.2,Discount Vouchers,16.09,17.64
388,36,19,Convenience Seeker,19,257.3,230.0,Discount Vouchers,14.37,16.53
389,49,3,Convenience Seeker,17,267.0,233.9,Food Delivery,13.51,16.47
390,18,24,Deal Hunter,14,239.8,136.6,Fitness,10.76,13.18
391,22,5,Wellness Focused,13,80.3,69.5,Fitness,8.0,8.72
392,21,3,Deal Hunter,16,362.9,246.0,Groceries,14.09,17.11
393,33,27,Deal Hunter,18,308.4,228.5,Streaming,14.37,17.82
394,41,16,Convenience Seeker,25,310.0,164.7,Discount Vouchers,17.25,20.66
395,33,15,Deal Hunter,23,333.4,263.0,Fitness,17.46,21.01
396,19,35,Wellness Focused,8,94.0,54.6,Discount Vouchers,5.49,6.17
397,45,12,Wellness Focused,10,273.2,160.9,Electronics,9.34,10.07
398,49,41,Convenience Seeker,24,261.9,196.5,Food Delivery,16.58,20.61
399,44,44,Convenience Seeker,18,215.2,114.4,Discount Vouchers,12.3,14.84
400,37,26,Tech Enthusiast,11,377.9,197.8,Food Delivery,11.26,12.69
401,41,47,Deal Hunter,15,247.3,149.1,Streaming,11.46,13.69
402,29,34,Wellness Focused,10,200.0,165.6,Electronics,8.66,9.67
403,52,23,Tech Enthusiast,7,403.3,211.2,Food Delivery,9.64,10.88
404,50,31,Convenience Seeker,31,381.1,317.5,Groceries,22.49,27.1
405,50,20,Convenience Seeker,21,291.2,227.9,Food Delivery,15.69,19.45
406,54,12,Tech Enthusiast,15,527.5,408.0,Electronics,16.86,19.49
407,29,23,Deal Hunter,15,262.3,173.4,Discount Vouchers,11.86,15.1
408,20,4,Convenience Seeker,27,240.2,194.6,Food Delivery,17.85,20.13
409,18,23,Convenience Seeker,24,313.4,127.7,Food Delivery,16.41,19.59
410,50,1,Deal Hunter,15,355.3,201.9,Discount Vouchers,13.07,15.58
411,27,25,Tech Enthusiast,19,409.1,316.4,Electronics,16.76,19.18
412,46,2,Tech Enthusiast,14,345.4,325.7,Fitness,13.71,14.72
413,30,30,Wellness Focused,14,49.3,19.8,Fitness,7.69,8.7
414,29,3,Deal Hunter,18,306.8,208.8,Discount Vouchers,14.16,18.23
415,48,21,Deal Hunter,16,309.4,280.9,Electronics,13.9,17.16
416,19,25,Wellness Focused,9,187.7,164.2,Discount Vouchers,8.02,8.9
417,52,20,Deal Hunter,29,233.3,96.3,Discount Vouchers,17.8,22.9
418,40,22,Wellness Focused,10,127.2,88.0,Fitness,7.15,8.31
419,34,21,Convenience Seeker,23,283.5,114.1,Food Delivery,15.48,19.36
420,43,33,Wellness Focused,17,215.1,179.5,Fitness,12.45,13.9
421,25,38,Convenience Seeker,20,272.1,155.0,Food Delivery,14.27,17.81
422,46,15,Convenience Seeker,21,239.2,196.4,Groceries,14.86,17.4
423,43,46,Deal Hunter,23,248.8,228.8,Streaming,16.28,19.85
424,27,15,Deal Hunter,16,377.2,353.4,Electronics,15.31,19.41
425,43,46,Convenience Seeker,23,303.6,270.8,Discount Vouchers,17.24,20.7
426,51,25,Wellness Focused,10,145.6,74.6,Fitness,7.2,8.07
427,24,21,Wellness Focused,17,230.0,116.6,Groceries,11.97,13.5
428,21,24,Wellness Focused,14,175.9,130.9,Groceries,10.07,11.36
429,28,5,Tech Enthusiast,20,369.1,258.1,Discount Vouchers,16.27,17.48
430,46,6,Deal Hunter,8,375.6,152.2,Fitness,9.28,11.7
431,53,43,Deal Hunter,22,326.0,200.6,Discount Vouchers,16.27,19.87
432,42,44,Deal Hunter,13,294.3,264.5,Fitness,12.09,15.08
433,38,47,Wellness Focused,17,103.1,92.1,Discount Vouchers,10.45,11.36
434,53,23,Convenience Seeker,18,188.6,96.6,Food Delivery,11.85,14.07
435,27,4,Tech Enthusiast,16,460.8,281.1,Electronics,15.42,17.14
436,54,27,Convenience Seeker,24,287.2,203.4,Food Delivery,16.91,20.68
437,26,18,Tech Enthusiast,21,339.8,295.3,Streaming,16.85,18.96
438,41,21,Tech Enthusiast,12,338.7,234.6,Electronics,11.73,13.17
439,52,28,Deal Hunter,23,446.2,416.0,Discount Vouchers,20.12,24.75
440,52,35,Convenience Seeker,21,287.9,241.7,Streaming,15.8,19.24
441,53,22,Wellness Focused,7,252.6,233.4,Fitness,8.36,8.98
442,35,40,Deal Hunter,21,409.5,328.6,Discount Vouchers,17.88,23.02
443,49,23,Convenience Seeker,19,204.3,180.3,Groceries,13.35,15.76
444,41,3,Wellness Focused,12,284.6,243.9,Discount Vouchers,11.28,12.26
445,40,40,Deal Hunter,21,255.3,137.8,Discount Vouchers,14.43,17.9
446,49,10,Wellness Focused,5,223.8,117.7,Fitness,5.91,6.58
447,54,25,Wellness Focused,14,173.0,151.5,Streaming,10.24,11.21
448,29,8,Deal Hunter,20,363.4,162.3,Electronics,15.26,18.81
449,30,11,Convenience Seeker,28,247.4,154.5,Electronics,18.02,22.21
450,40,5,Deal Hunter,20,352.9,300.5,Discount Vouchers,16.53,19.37
451,42,45,Wellness Focused,14,261.7,221.7,Streaming,11.83,12.81
452,52,37,Deal Hunter,13,387.2,184.4,Groceries,12.22,14.85
453,47,45,Tech Enthusiast,8,406.3,271.5,Food Delivery,10.78,12.05
454,34,38,Convenience Seeker,18,202.8,134.6,Discount Vouchers,12.37,15.36
455,37,29,Deal Hunter,25,302.1,174.7,Groceries,17.27,21.06
456,42,5,Convenience Seeker,22,286.7,259.3,Food Delivery,16.46,19.71
457,39,9,Convenience Seeker,16,299.1,227.1,Food Delivery,13.26,16.13
458,30,2,Convenience Seeker,28,324.2,304.5,Discount Vouchers,20.29,23.87
459,36,1,Convenience Seeker,25,216.1,94.4,Food Delivery,15.6,17.65
460,53,40,Convenience Seeker,22,204.1,125.9,Discount Vouchers,14.3,16.06
461,29,30,Deal Hunter,17,258.8,222.4,Discount Vouchers,13.31,17.04
462,36,11,Deal Hunter,19,308.2,194.9,Streaming,14.53,18.21
463,29,28,Wellness Focused,11,192.9,104.9,Fitness,8.48,9.24
464,26,44,Convenience Seeker,19,282.2,267.7,Groceries,15.0,17.85
465,24,12,Convenience Seeker,20,175.1,154.2,Groceries,13.29,15.61
466,45,39,Tech Enthusiast,11,352.8,247.2,Electronics,11.5,13.05
467,31,26,Convenience Seeker,31,217.8,154.4,Food Delivery,19.22,23.48
468,48,13,Wellness Focused,13,285.5,115.3,Discount Vouchers,10.51,11.28
469,36,8,Deal Hunter,13,297.1,279.2,Discount Vouchers,12.26,15.3
470,33,28,Deal Hunter,19,231.4,195.2,Discount Vouchers,13.77,16.72
471,22,30,Tech Enthusiast,14,432.9,181.9,Electronics,13.15,14.82
472,52,9,Convenience Seeker,19,253.5,126.0,Discount Vouchers,13.3,15.74
473,29,39,Wellness Focused,17,109.5,93.3,Fitness,10.53,11.87
474,42,31,Deal Hunter,15,291.6,130.6,Fitness,11.72,14.54
475,38,21,Wellness Focused,10,159.5,146.4,Discount Vouchers,8.06,8.59
476,53,47,Tech Enthusiast,16,402.6,382.5,Food Delivery,15.85,17.87
477,40,34,Deal Hunter,19,375.8,333.5,Discount Vouchers,16.59,21.06
478,33,31,Tech Enthusiast,17,443.6,357.7,Fitness,16.51,18.06
479,31,25,Convenience Seeker,25,267.5,178.7,Groceries,16.96,20.21
480,48,12,Wellness Focused,11,239.2,106.5,Discount Vouchers,8.96,9.75
481,22,1,Convenience Seeker,27,235.4,188.7,Discount Vouchers,17.74,21.4
482,52,22,Tech Enthusiast,20,366.5,226.6,Electronics,15.93,17.9
483,40,40,Deal Hunter,18,338.5,241.6,Streaming,14.8,18.51
484,46,37,Deal Hunter,23,333.9,187.4,Groceries,16.71,20.36
485,28,47,Tech Enthusiast,19,321.4,171.4,Fitness,14.43,16.23
486,35,1,Wellness Focused,13,269.6,155.9,Fitness,10.76,11.77
487,29,1,Deal Hunter,15,258.9,219.4,Fitness,12.28,15.89
488,26,42,Convenience Seeker,26,291.8,185.1,Food Delivery,17.77,21.49
489,27,42,Convenience Seeker,21,293.2,167.5,Food Delivery,15.11,18.51
490,34,21,Convenience Seeker,14,74.8,47.7,Discount Vouchers,8.22,10.32
491,24,15,Deal Hunter,19,333.6,139.4,Electronics,14.23,17.75
492,30,17,Wellness Focused,11,278.2,247.6,Streaming,10.76,11.76
493,26,22,Deal Hunter,16,277.4,195.1,Groceries,12.73,15.41
494,44,38,Wellness Focused,13,66.1,30.3,Fitness,7.46,7.93
495,19,35,Tech Enthusiast,14,403.0,225.1,Streaming,13.28,14.15
496,22,45,Convenience Seeker,29,288.0,271.0,Food Delivery,20.09,24.64
497,46,16,Deal Hunter,12,314.8,228.6,Electronics,11.43,14.33
498,54,8,Deal Hunter,19,263.0,147.3,Discount Vouchers,13.6,16.77
499,36,47,Convenience Seeker,21,198.2,125.7,Food Delivery,13.74,16.38
500,25,17,Wellness Focused,11,82.7,44.8,Electronics,6.78,7.25
501,18,17,Convenience Seeker,19,147.5,61.6,Food Delivery,11.59,14.08
502,39,26,Wellness Focused,12,159.4,137.6,Groceries,8.97,9.71
503,34,13,Convenience Seeker,24,285.4,160.1,Food Delivery,16.45,19.61
504,24,17,Deal Hunter,14,329.5,283.8,Discount Vouchers,13.13,15.84
505,42,38,Deal Hunter,19,335.1,222.2,Groceries,15.07,18.26
506,21,17,Deal Hunter,19,357.9,179.2,Groceries,14.87,18.85
507,53,14,Deal Hunter,17,398.5,335.1,Groceries,15.84,20.17
508,23,45,Convenience Seeker,31,261.7,158.9,Streaming,19.71,22.92
509,48,6,Tech Enthusiast,12,430.7,339.9,Food Delivery,13.71,15.74
510,36,35,Wellness Focused,16,201.1,173.0,Discount Vouchers,11.74,12.65
511,44,46,Deal Hunter,23,328.8,305.7,Groceries,17.84,21.85
512,27,14,Deal Hunter,23,321.2,143.6,Groceries,16.15,20.61
513,43,47,Deal Hunter,14,326.0,131.9,Groceries,11.58,14.26
514,36,8,Deal Hunter,19,413.7,290.3,Electronics,16.54,20.36
515,20,15,Convenience Seeker,21,345.9,188.7,Discount Vouchers,15.85,18.24
516,30,27,Convenience Seeker,13,157.6,103.7,Food Delivery,9.11,10.84
517,45,13,Deal Hunter,24,333.1,146.6,Discount Vouchers,16.8,20.52
518,37,31,Deal Hunter,15,320.4,216.6,Discount Vouchers,12.87,16.14
519,45,35,Deal Hunter,22,395.6,185.4,Discount Vouchers,16.81,20.57
520,25,6,Deal Hunter,18,317.9,273.7,Discount Vouchers,14.92,19.05
521,18,5,Wellness Focused,11,195.1,159.5,Streaming,9.05,10.06
522,20,22,Deal Hunter,18,281.0,123.9,Discount Vouchers,13.05,16.26
523,30,23,Convenience Seeker,20,308.8,265.6,Discount Vouchers,15.74,19.22
524,45,25,Convenience Seeker,32,185.4,107.3,Groceries,18.93,22.83
525,42,34,Tech Enthusiast,15,391.7,232.7,Electronics,13.74,15.83
526,50,26,Tech Enthusiast,13,346.7,173.0,Electronics,11.7,13.17
527,23,47,Wellness Focused,8,161.9,139.2,Fitness,7.01,7.69
528,49,5,Deal Hunter,26,287.1,178.7,Groceries,17.66,21.47
529,38,26,Convenience Seeker,25,310.2,132.4,Groceries,16.93,19.95
530,33,20,Wellness Focused,15,166.9,155.4,Groceries,10.72,12.21
531,38,6,Deal Hunter,16,409.5,221.4,Discount Vouchers,14.31,17.94
532,28,6,Convenience Seeker,18,245.5,224.6,Discount Vouchers,13.7,15.81
533,54,18,Tech Enthusiast,25,345.0,195.2,Discount Vouchers,17.9,20.79
534,53,4,Convenience Seeker,15,245.4,210.4,Food Delivery,12.06,14.52
535,52,17,Deal Hunter,22,348.6,266.8,Electronics,17.15,20.86
536,36,14,Deal Hunter,14,421.2,368.0,Electronics,14.89,19.26
537,37,14,Convenience Seeker,24,221.3,207.3,Food Delivery,16.29,20.16
538,35,13,Deal Hunter,21,419.5,368.9,Groceries,18.38,23.21
539,31,7,Wellness Focused,11,168.6,104.9,Fitness,8.24,9.1
540,32,44,Wellness Focused,6,153.3,130.0,Fitness,5.83,6.47
541,48,15,Deal Hunter,15,366.5,290.1,Discount Vouchers,14.07,16.53
542,18,19,Tech Enthusiast,6,495.4,214.9,Electronics,10.1,11.64
543,20,43,Convenience Seeker,28,293.4,267.4,Food Delivery,19.61,23.64
544,33,47,Deal Hunter,17,235.1,154.3,Electronics,12.39,15.45
545,40,44,Wellness Focused,12,200.0,94.8,Electronics,8.95,9.9
546,28,35,Wellness Focused,10,310.5,196.8,Streaming,10.07,10.94
547,29,17,Wellness Focused,10,43.3,31.7,Groceries,5.75,6.16
548,27,35,Tech Enthusiast,13,432.4,309.2,Fitness,13.92,15.77
549,49,19,Wellness Focused,6,162.9,116.7,Fitness,5.8,6.15
550,33,20,Tech Enthusiast,9,353.8,191.3,Electronics,9.95,11.33
551,25,36,Convenience Seeker,23,322.0,240.9,Discount Vouchers,17.13,20.03
552,29,35,Wellness Focused,12,75.7,68.1,Groceries,7.44,8.4
553,41,32,Tech Enthusiast,13,389.0,238.7,Electronics,12.78,13.89
554,45,44,Wellness Focused,17,240.1,179.3,Streaming,12.69,13.94
555,25,40,Deal Hunter,27,373.2,199.4,Discount Vouchers,19.23,23.89
556,45,24,Convenience Seeker,19,295.8,126.2,Discount Vouchers,13.72,16.97
557,53,17,Convenience Seeker,22,270.4,195.2,Discount Vouchers,15.66,18.91
558,43,7,Deal Hunter,16,312.6,133.2,Streaming,12.46,15.15
559,25,43,Tech Enthusiast,15,381.8,304.7,Fitness,14.36,15.84
560,45,1,Deal Hunter,16,261.7,201.2,Electronics,12.63,16.21
561,45,35,Deal Hunter,18,368.8,222.4,Discount Vouchers,14.91,18.47
562,54,32,Tech Enthusiast,25,422.7,264.7,Discount Vouchers,19.37,21.78
563,53,36,Convenience Seeker,22,310.6,281.0,Food Delivery,16.92,19.95
564,44,13,Deal Hunter,21,273.1,111.2,Fitness,14.34,17.26
565,34,6,Convenience Seeker,16,211.8,150.4,Streaming,11.62,14.61
566,26,14,Wellness Focused,7,209.8,190.5,Groceries,7.5,8.26
567,50,37,Deal Hunter,24,183.4,165.5,Electronics,15.49,18.7
568,37,15,Tech Enthusiast,23,258.3,186.4,Streaming,15.95,18.38
569,30,47,Convenience Seeker,27,320.8,195.6,Food Delivery,18.66,22.73
570,45,4,Convenience Seeker,18,217.6,98.9,Groceries,12.16,14.14
571,46,40,Convenience Seeker,19,271.6,134.6,Discount Vouchers,13.56,16.03
572,30,16,Wellness Focused,14,202.8,156.9,Electronics,10.6,11.81
573,52,28,Deal Hunter,22,382.1,156.3,Discount Vouchers,16.38,20.67
574,23,16,Deal Hunter,22,293.6,260.1,Streaming,16.54,20.13
575,35,4,Convenience Seeker,23,236.9,171.4,Groceries,15.58,17.82
576,22,45,Tech Enthusiast,12,373.1,158.5,Food Delivery,11.32,12.88
577,42,26,Deal Hunter,17,357.3,190.0,Discount Vouchers,13.97,17.68
578,19,28,Wellness Focused,10,219.9,159.8,Groceries,8.8,9.66
579,27,32,Tech Enthusiast,10,486.7,204.2,Food Delivery,11.91,13.35
580,47,45,Deal Hunter,20,245.2,203.3,Groceries,14.48,18.64
581,22,2,Deal Hunter,23,454.0,411.3,Discount Vouchers,20.15,23.77
582,50,31,Deal Hunter,23,301.3,279.8,Groceries,17.31,21.84
583,18,3,Convenience Seeker,22,257.1,206.6,Electronics,15.64,19.14
584,35,8,Deal Hunter,15,329.8,287.3,Electronics,13.67,16.63
585,49,24,Convenience Seeker,20,205.4,151.1,Discount Vouchers,13.56,15.33
586,28,15,Convenience Seeker,32,235.3,153.5,Streaming,19.89,24.32
587,38,43,Convenience Seeker,21,347.6,275.4,Discount Vouchers,16.73,20.24
588,43,31,Deal Hunter,13,408.6,213.8,Fitness,12.72,16.32
589,42,9,Convenience Seeker,27,272.3,125.4,Discount Vouchers,17.48,20.68
590,39,39,Wellness Focused,12,242.6,198.7,Fitness,10.41,11.51
591,44,45,Tech Enthusiast,21,434.7,402.9,Electronics,18.88,20.38
592,30,2,Tech Enthusiast,6,406.6,291.8,Electronics,9.98,11.49
593,50,8,Convenience Seeker,14,214.8,142.9,Discount Vouchers,10.58,12.21
594,51,7,Convenience Seeker,21,208.3,144.6,Groceries,14.03,16.82
595,52,44,Deal Hunter,12,274.5,182.1,Streaming,10.57,12.78
596,18,39,Deal Hunter,16,416.9,268.1,Fitness,14.85,18.56
597,38,42,Deal Hunter,24,372.4,342.9,Discount Vouchers,19.15,23.64
598,23,16,Wellness Focused,15,266.5,176.9,Groceries,11.93,13.04
599,45,35,Deal Hunter,22,344.0,152.9,Electronics,15.97,19.77
600,34,30,Deal Hunter,21,267.2,219.4,Discount Vouchers,15.37,19.07
601,22,10,Tech Enthusiast,14,446.2,274.6,Streaming,14.21,16.66
602,48,38,Deal Hunter,13,396.2,313.3,Discount Vouchers,13.6,17.06
603,22,18,Deal Hunter,8,358.4,257.6,Discount Vouchers,10.16,12.39
604,20,5,Deal Hunter,12,241.0,190.9,Discount Vouchers,10.32,12.61
605,40,29,Convenience Seeker,23,171.5,74.5,Groceries,13.96,17.18
606,54,39,Wellness Focused,10,218.2,91.3,Groceries,8.1,8.65
607,54,34,Convenience Seeker,23,241.2,146.7,Groceries,15.38,18.46
608,27,43,Convenience Seeker,18,278.7,217.8,Groceries,13.96,16.04
609,27,45,Wellness Focused,13,136.6,71.4,Fitness,8.58,9.41
610,36,23,Tech Enthusiast,12,417.6,266.6,Electronics,12.84,14.08
611,34,5,Tech Enthusiast,10,344.0,323.2,Electronics,11.67,12.96
612,38,30,Tech Enthusiast,18,424.8,220.1,Electronics,15.45,17.55
613,31,6,Convenience Seeker,12,303.7,263.1,Electronics,11.67,14.22
614,26,46,Deal Hunter,32,367.0,313.4,Electronics,22.8,27.78
615,18,44,Deal Hunter,23,241.6,215.1,Discount Vouchers,16.07,20.47
616,30,4,Deal Hunter,15,348.1,314.5,Discount Vouchers,14.13,17.02
617,21,29,Wellness Focused,12,144.7,98.3,Streaming,8.43,9.47
618,18,23,Tech Enthusiast,19,501.6,388.8,Streaming,18.4,20.56
619,49,6,Convenience Seeker,28,317.4,235.0,Groceries,19.52,23.98
620,51,32,Deal Hunter,26,321.6,183.3,Discount Vouchers,18.05,22.16
621,45,42,Convenience Seeker,26,390.9,216.5,Discount Vouchers,19.07,22.49
622,48,18,Tech Enthusiast,5,366.3,215.4,Electronics,8.32,9.55
623,25,15,Convenience Seeker,29,256.6,133.5,Streaming,18.4,22.32
624,43,40,Tech Enthusiast,20,442.5,361.3,Electronics,18.04,20.09
625,51,32,Tech Enthusiast,18,532.1,495.1,Electronics,19.27,22.09
626,20,9,Tech Enthusiast,22,497.8,436.7,Streaming,20.35,22.91
627,29,37,Wellness Focused,10,228.1,118.6,Fitness,8.47,9.35
628,18,10,Wellness Focused,19,127.4,54.6,Streaming,11.32,12.57
629,22,20,Deal Hunter,24,267.3,218.2,Discount Vouchers,16.86,20.2
630,47,6,Deal Hunter,17,361.7,222.3,Discount Vouchers,14.34,17.78
631,47,3,Convenience Seeker,33,184.9,157.8,Streaming,19.93,23.04
632,34,42,Deal Hunter,13,339.2,281.1,Discount Vouchers,12.7,15.35
633,40,11,Tech Enthusiast,20,458.3,340.9,Electronics,17.99,20.27
634,32,43,Deal Hunter,8,231.3,125.0,Discount Vouchers,7.56,9.6
635,54,17,Tech Enthusiast,14,448.9,205.2,Food Delivery,13.54,15.21
636,38,32,Convenience Seeker,25,313.8,169.1,Groceries,17.33,20.61
637,31,4,Deal Hunter,21,298.2,202.9,Fitness,15.51,19.02
638,19,4,Tech Enthusiast,12,400.6,376.0,Food Delivery,13.77,15.72
639,28,17,Convenience Seeker,28,152.7,66.4,Groceries,16.19,18.88
640,51,41,Convenience Seeker,25,253.4,129.3,Discount Vouchers,16.33,18.91
641,51,19,Deal Hunter,17,228.5,170.2,Streaming,12.49,15.99
642,35,5,Wellness Focused,10,138.6,78.6,Groceries,7.17,7.98
643,47,32,Deal Hunter,19,295.9,258.0,Streaming,15.04,18.33
644,32,22,Convenience Seeker,16,190.6,90.9,Groceries,10.82,12.78
645,44,6,Convenience Seeker,19,185.2,172.2,Groceries,13.07,15.47
646,51,35,Wellness Focused,11,108.1,97.5,Fitness,7.56,8.02
647,50,22,Wellness Focused,16,253.2,224.9,Groceries,12.78,13.94
648,41,1,Convenience Seeker,20,255.8,126.7,Discount Vouchers,13.82,16.59
649,32,20,Deal Hunter,19,396.0,230.2,Groceries,15.76,20.18
650,47,22,Tech Enthusiast,14,385.7,324.9,Fitness,14.11,15.99
651,34,11,Deal Hunter,25,297.0,250.8,Groceries,17.98,22.7
652,22,13,Convenience Seeker,27,234.6,184.8,Food Delivery,17.69,21.07
653,46,42,Convenience Seeker,18,81.1,52.4,Discount Vouchers,10.34,12.27
654,21,3,Tech Enthusiast,20,440.4,251.6,Discount Vouchers,16.92,19.12
655,27,9,Convenience Seeker,26,253.6,235.7,Streaming,17.89,21.93
656,34,12,Convenience Seeker,25,263.1,125.4,Discount Vouchers,16.39,19.37
657,27,23,Wellness Focused,13,54.5,23.1,Fitness,7.28,8.06
658,34,14,Wellness Focused,9,178.3,72.2,Fitness,7.01,7.75
659,37,33,Deal Hunter,19,293.7,242.7,Discount Vouchers,14.86,18.42
660,41,18,Convenience Seeker,21,267.5,115.4,Food Delivery,14.33,17.57
661,22,41,Wellness Focused,10,175.4,122.2,Streaming,7.98,8.79
662,51,9,Tech Enthusiast,13,380.9,229.3,Electronics,12.6,14.18
663,23,23,Wellness Focused,15,213.8,102.8,Fitness,10.67,11.72
664,19,10,Convenience Seeker,23,321.5,259.5,Groceries,17.31,19.67
665,30,19,Deal Hunter,15,295.5,127.2,Groceries,11.73,14.49
666,28,47,Tech Enthusiast,19,323.1,185.8,Electronics,14.59,16.02
667,40,5,Tech Enthusiast,15,327.0,231.9,Streaming,13.09,14.71
668,33,47,Deal Hunter,22,345.4,214.6,Discount Vouchers,16.6,20.57
669,48,23,Deal Hunter,21,397.7,215.8,Groceries,16.64,20.86
670,28,30,Wellness Focused,11,71.2,64.7,Streaming,6.86,7.96
671,33,25,Deal Hunter,18,258.9,236.2,Fitness,13.95,17.86
672,25,28,Deal Hunter,14,300.0,188.7,Discount Vouchers,11.89,14.74
673,21,34,Deal Hunter,24,197.6,121.8,Discount Vouchers,15.19,19.09
674,21,45,Deal Hunter,13,314.2,178.8,Electronics,11.43,14.04
675,42,47,Convenience Seeker,25,281.8,245.3,Food Delivery,17.77,21.43
676,20,25,Wellness Focused,12,208.8,148.7,Groceries,9.58,10.6
677,49,10,Deal Hunter,28,296.0,133.0,Discount Vouchers,18.29,22.14
678,20,14,Deal Hunter,20,298.6,259.6,Electronics,15.58,19.1
679,44,42,Deal Hunter,16,258.7,179.6,Streaming,12.38,14.72
680,46,46,Convenience Seeker,18,153.7,96.6,Electronics,11.5,13.74
681,49,30,Deal Hunter,18,308.7,180.9,Streaming,13.9,17.22
682,36,41,Convenience Seeker,27,284.5,129.4,Food Delivery,17.64,21.13
683,38,25,Wellness Focused,14,181.0,167.6,Streaming,10.49,11.22
684,22,14,Deal Hunter,11,386.5,312.2,Groceries,12.49,15.46
685,35,35,Deal Hunter,21,340.7,161.0,Fitness,15.52,19.32
686,45,34,Deal Hunter,11,359.6,244.9,Streaming,11.54,14.47
687,39,10,Convenience Seeker,28,270.1,190.5,Electronics,18.61,22.48
688,38,35,Tech Enthusiast,20,521.5,256.8,Food Delivery,17.78,19.92
689,23,11,Deal Hunter,12,290.6,184.5,Groceries,10.75,13.28
690,18,11,Tech Enthusiast,12,450.7,340.4,Discount Vouchers,13.91,15.83
691,22,21,Deal Hunter,20,334.9,186.3,Fitness,15.21,18.67
692,29,21,Tech Enthusiast,11,454.3,264.6,Streaming,12.69,14.01
693,43,22,Convenience Seeker,25,280.0,130.8,Streaming,16.61,19.74
694,51,45,Wellness Focused,10,177.5,111.3,Electronics,7.89,8.77
695,31,7,Convenience Seeker,23,282.7,203.9,Discount Vouchers,16.37,20.0
696,43,17,Convenience Seeker,25,290.2,134.7,Food Delivery,16.75,20.57
697,44,2,Tech Enthusiast,14,448.0,330.7,Electronics,14.79,16.34
698,26,12,Wellness Focused,12,267.8,165.7,Fitness,10.34,11.97
699,43,42,Convenience Seeker,19,271.6,210.0,Discount Vouchers,14.32,16.88
